"BZ3 Nonlinear Vehicle Dynamics Simulation Frequency Response  WB=2745 SR=20.00"
"TIME, sec";"SPEED, kph";"STEER, deg";"YAWVEL, deg/sec";                                                                                                                                                                                                                                                                                                                                                                            ;
2.420    ;100.000  ;9.961    ;2.524     
2.430    ;100.000  ;9.957    ;2.523     
2.440    ;100.000  ;9.953    ;2.523     
2.450    ;100.000  ;9.949    ;2.522     
2.460    ;100.000  ;9.944    ;2.522     
2.470    ;100.000  ;9.939    ;2.521     
2.480    ;100.000  ;9.934    ;2.520     
2.490    ;100.000  ;9.928    ;2.519     
2.500    ;100.000  ;9.922    ;2.518     
2.510    ;100.000  ;9.916    ;2.517     
2.520    ;100.000  ;9.909    ;2.516     
2.530    ;100.000  ;9.902    ;2.515     
2.540    ;100.000  ;9.894    ;2.514     
2.550    ;100.000  ;9.886    ;2.513     
2.560    ;100.000  ;9.877    ;2.511     
2.570    ;100.000  ;9.868    ;2.510     
2.580    ;100.000  ;9.859    ;2.508     
2.590    ;100.000  ;9.849    ;2.506     
2.600    ;100.000  ;9.838    ;2.505     
2.610    ;100.000  ;9.827    ;2.503     
2.620    ;100.000  ;9.816    ;2.501     
2.630    ;100.000  ;9.804    ;2.499     
2.640    ;100.000  ;9.791    ;2.496     
2.650    ;100.000  ;9.778    ;2.494     
2.660    ;100.000  ;9.764    ;2.491     
2.670    ;100.000  ;9.749    ;2.489     
2.680    ;100.000  ;9.734    ;2.486     
2.690    ;100.000  ;9.718    ;2.483     
2.700    ;100.000  ;9.701    ;2.480     
2.710    ;100.000  ;9.684    ;2.477     
2.720    ;100.000  ;9.666    ;2.473     
2.730    ;100.000  ;9.647    ;2.470     
2.740    ;100.000  ;9.628    ;2.466     
2.750    ;100.000  ;9.607    ;2.462     
2.760    ;100.000  ;9.586    ;2.458     
2.770    ;100.000  ;9.564    ;2.454     
2.780    ;100.000  ;9.541    ;2.449     
2.790    ;100.000  ;9.517    ;2.445     
2.800    ;100.000  ;9.492    ;2.440     
2.810    ;100.000  ;9.467    ;2.435     
2.820    ;100.000  ;9.440    ;2.430     
2.830    ;100.000  ;9.413    ;2.424     
2.840    ;100.000  ;9.384    ;2.419     
2.850    ;100.000  ;9.355    ;2.413     
2.860    ;100.000  ;9.324    ;2.407     
2.870    ;100.000  ;9.292    ;2.400     
2.880    ;100.000  ;9.260    ;2.394     
2.890    ;100.000  ;9.226    ;2.387     
2.900    ;100.000  ;9.191    ;2.380     
2.910    ;100.000  ;9.155    ;2.373     
2.920    ;100.000  ;9.118    ;2.365     
2.930    ;100.000  ;9.079    ;2.357     
2.940    ;100.000  ;9.040    ;2.349     
2.950    ;100.000  ;8.999    ;2.341     
2.960    ;100.000  ;8.957    ;2.332     
2.970    ;100.000  ;8.914    ;2.323     
2.980    ;100.000  ;8.869    ;2.314     
2.990    ;100.000  ;8.823    ;2.304     
3.000    ;100.000  ;8.776    ;2.295     
3.010    ;100.000  ;8.727    ;2.284     
3.020    ;100.000  ;8.677    ;2.274     
3.030    ;100.000  ;8.626    ;2.263     
3.040    ;100.000  ;8.573    ;2.252     
3.050    ;100.000  ;8.519    ;2.241     
3.060    ;100.000  ;8.463    ;2.229     
3.070    ;100.000  ;8.406    ;2.217     
3.080    ;100.000  ;8.347    ;2.204     
3.090    ;100.000  ;8.287    ;2.191     
3.100    ;100.000  ;8.225    ;2.178     
3.110    ;100.000  ;8.162    ;2.164     
3.120    ;100.000  ;8.097    ;2.150     
3.130    ;100.000  ;8.030    ;2.136     
3.140    ;100.000  ;7.962    ;2.121     
3.150    ;100.000  ;7.892    ;2.106     
3.160    ;100.000  ;7.821    ;2.091     
3.170    ;100.000  ;7.748    ;2.075     
3.180    ;100.000  ;7.673    ;2.059     
3.190    ;100.000  ;7.596    ;2.042     
3.200    ;100.000  ;7.518    ;2.025     
3.210    ;100.000  ;7.438    ;2.007     
3.220    ;100.000  ;7.356    ;1.989     
3.230    ;100.000  ;7.273    ;1.971     
3.240    ;100.000  ;7.187    ;1.952     
3.250    ;100.000  ;7.100    ;1.933     
3.260    ;100.000  ;7.011    ;1.913     
3.270    ;100.000  ;6.921    ;1.893     
3.280    ;100.000  ;6.828    ;1.872     
3.290    ;100.000  ;6.734    ;1.851     
3.300    ;100.000  ;6.637    ;1.829     
3.310    ;100.000  ;6.539    ;1.807     
3.320    ;100.000  ;6.439    ;1.785     
3.330    ;100.000  ;6.337    ;1.762     
3.340    ;100.000  ;6.233    ;1.739     
3.350    ;100.000  ;6.128    ;1.715     
3.360    ;100.000  ;6.020    ;1.690     
3.370    ;100.000  ;5.910    ;1.665     
3.380    ;100.000  ;5.799    ;1.640     
3.390    ;100.000  ;5.686    ;1.614     
3.400    ;100.000  ;5.570    ;1.588     
3.410    ;100.000  ;5.453    ;1.561     
3.420    ;100.000  ;5.334    ;1.534     
3.430    ;100.000  ;5.213    ;1.506     
3.440    ;100.000  ;5.090    ;1.478     
3.450    ;100.000  ;4.965    ;1.449     
3.460    ;100.000  ;4.838    ;1.420     
3.470    ;100.000  ;4.709    ;1.390     
3.480    ;100.000  ;4.579    ;1.360     
3.490    ;100.000  ;4.446    ;1.329     
3.500    ;100.000  ;4.312    ;1.298     
3.510    ;100.000  ;4.175    ;1.266     
3.520    ;100.000  ;4.037    ;1.234     
3.530    ;100.000  ;3.897    ;1.201     
3.540    ;100.000  ;3.756    ;1.167     
3.550    ;100.000  ;3.612    ;1.134     
3.560    ;100.000  ;3.466    ;1.099     
3.570    ;100.000  ;3.319    ;1.065     
3.580    ;100.000  ;3.170    ;1.030     
3.590    ;100.000  ;3.020    ;0.994     
3.600    ;100.000  ;2.867    ;0.958     
3.610    ;100.000  ;2.713    ;0.921     
3.620    ;100.000  ;2.557    ;0.884     
3.630    ;100.000  ;2.400    ;0.846     
3.640    ;100.000  ;2.241    ;0.808     
3.650    ;100.000  ;2.080    ;0.770     
3.660    ;100.000  ;1.918    ;0.731     
3.670    ;100.000  ;1.754    ;0.691     
3.680    ;100.000  ;1.589    ;0.651     
3.690    ;100.000  ;1.423    ;0.611     
3.700    ;100.000  ;1.255    ;0.570     
3.710    ;100.000  ;1.085    ;0.529     
3.720    ;100.000  ;0.915    ;0.488     
3.730    ;100.000  ;0.743    ;0.446     
3.740    ;100.000  ;0.570    ;0.404     
3.750    ;100.000  ;0.395    ;0.361     
3.760    ;100.000  ;0.220    ;0.318     
3.770    ;100.000  ;0.043    ;0.274     
3.780    ;100.000  ;-0.134   ;0.231     
3.790    ;100.000  ;-0.312   ;0.186     
3.800    ;100.000  ;-0.492   ;0.142     
3.810    ;100.000  ;-0.672   ;0.097     
3.820    ;100.000  ;-0.853   ;0.052     
3.830    ;100.000  ;-1.035   ;0.007     
3.840    ;100.000  ;-1.217   ;-0.039    
3.850    ;100.000  ;-1.400   ;-0.085    
3.860    ;100.000  ;-1.583   ;-0.131    
3.870    ;100.000  ;-1.767   ;-0.177    
3.880    ;100.000  ;-1.951   ;-0.224    
3.890    ;100.000  ;-2.136   ;-0.271    
3.900    ;100.000  ;-2.321   ;-0.318    
3.910    ;100.000  ;-2.506   ;-0.365    
3.920    ;100.000  ;-2.690   ;-0.412    
3.930    ;100.000  ;-2.875   ;-0.460    
3.940    ;100.000  ;-3.060   ;-0.507    
3.950    ;100.000  ;-3.245   ;-0.555    
3.960    ;100.000  ;-3.429   ;-0.603    
3.970    ;100.000  ;-3.613   ;-0.651    
3.980    ;100.000  ;-3.796   ;-0.698    
3.990    ;100.000  ;-3.979   ;-0.746    
4.000    ;100.000  ;-4.161   ;-0.794    
4.010    ;100.000  ;-4.343   ;-0.842    
4.020    ;100.000  ;-4.524   ;-0.890    
4.030    ;100.000  ;-4.703   ;-0.937    
4.040    ;100.000  ;-4.882   ;-0.985    
4.050    ;100.000  ;-5.059   ;-1.032    
4.060    ;100.000  ;-5.235   ;-1.080    
4.070    ;100.000  ;-5.410   ;-1.127    
4.080    ;100.000  ;-5.584   ;-1.174    
4.090    ;100.000  ;-5.755   ;-1.220    
4.100    ;100.000  ;-5.925   ;-1.267    
4.110    ;100.000  ;-6.094   ;-1.313    
4.120    ;100.000  ;-6.260   ;-1.359    
4.130    ;100.000  ;-6.424   ;-1.405    
4.140    ;100.000  ;-6.586   ;-1.450    
4.150    ;100.000  ;-6.746   ;-1.495    
4.160    ;100.000  ;-6.904   ;-1.539    
4.170    ;100.000  ;-7.059   ;-1.583    
4.180    ;100.000  ;-7.211   ;-1.626    
